"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0045087","GO:0045087","innate immune response",498,0.496027104895079,3.05295916051408,1e-10,2.31897435897436e-09,1.32631578947368e-09,2013,"tags=48%, list=21%, signal=40%","APOBEC3A/CD14/CLEC4E/FCN1/SLC15A3/S100A12/PTX3/VSIG4/LGALS3/CR1/CLEC7A/LILRA5/C2/CLEC10A/S100A9/NCF1/TREM1/MARCO/FPR2/S100A8/MEFV/C1QA/TNF/SLC11A1/CXCL16/CTSS/NCF2/NLRC4/MPEG1/DEFB1/SCIMP/TLR8/TLR4/ITGAM/FGR/TLR5/FCER1G/CLEC4D/CYBB/NFKBIZ/BPI/LY96/RBM47/NFKBIA/IL17RA/TICAM2/HCK/LILRB1/TLR1/TLR7/DTX4/CFP/SIGLEC10/IFIT2/CD1D/MNDA/NOD2/PELI1/ADAM8/ANXA1/OAS1/NINJ1/TNFAIP3/NLRP1/IFNGR1/CLEC4A/CFD/IFNGR2/GRN/VIM/CADM1/BIRC3/CLEC12B/HSPA1B/CD55/FCGR2B/ARRB2/TYROBP/FCGR1A/CRTAM/PSTPIP1/GBP1/NLRP3/RIPK2/KYNU/MX1/LYST/LILRA2/PADI4/SLAMF7/IFIT1/FOSL2/SIRPA/TLR2/MRC1/TFEB/CX3CR1/AIF1/RNF19B/SAMHD1/SPI1/FCGR3A/NFKB2/AKIRIN2/IRF4/CASP1/CD36/SLAMF1/NAIP/IFI6/MX2/SLPI/RNASE6/JAK2/CCL23/RIOK3/HAVCR2/IRF7/LYN/CD300LF/TRIM8/HSPA1A/USP15/LY86/IL10RB/TRIM38/MYD88/RAB43/GBP2/PLSCR1/MALT1/IRF1/ISG15/FOSL1/RNF166/CLNK/MYO1C/UNC93B1/TLR6/HLA-F/STAT2/FLOT1/JCHAIN/GCH1/GATA3/NAGK/IFIT3/FYN/PRDM1/PAK1/ZNFX1/CASP8/PTPN6/TRIM22/AIM2/REL/LY9/SLC15A2/CYLD/HLA-B/DUSP10/PTPN22/RELB/AZI2/SLC26A6/LACC1/YWHAZ/OAS3/PIK3AP1/MR1/MAPKAPK2/CDC42/TANK/NR1H2/FBXO9/SYK/IRAK3/RAB27A/VAMP3/WAS/PRKCE/STAT1/EP300/TYK2/MAP2K6/OAS2/IFI35/HEXIM1/TICAM1/APOBEC3F/CD6/NECTIN2/CD300A/VNN1/IL1RAP/RNASE2/CSF1R/TNFRSF14/CD40/ZYX/RPS6KA3/ARID5A/ZDHHC18/GBP5/IRF8/HLA-E/TGFB1/TRIM34/HLA-C/FLNB/TOLLIP/RTN4/NPLOC4/HLA-DPA1/CALM1/TRAF6/DDX3X/TLR10/PYCARD/PDPK1/SP100/RNF135/WDFY1/RNASET2/CREBBP/GPR108/CD2/AP1G1/CALCOCO2/C1RL/LCK/SEC14L1/CD58/HLA-A/ACTR2/STX4/CCDC92/TRIM26/PTPN1"
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin",126,0.594732456880288,3.04259865983132,1e-10,2.31897435897436e-09,1.32631578947368e-09,1708,"tags=57%, list=18%, signal=48%","CXCL8/CD14/LILRB2/TNF/CD68/SCIMP/TRIB1/TLR4/PTAFR/ZFP36/CAPN2/NFKBIZ/CD86/BPI/LY96/NFKBIA/TICAM2/HCK/LILRB1/TLR1/NOD2/TNFRSF1B/RARA/TNFAIP3/CCR5/AHR/VIM/CD55/FCGR2B/NLRP3/RIPK2/ADAM9/LILRA2/SIRPA/TLR2/MRC1/CX3CR1/SPI1/CXCL3/CARD16/ZC3H12A/CASP1/CD36/PPBP/JAK2/ABCA1/CXCL2/HAVCR2/LYN/LY86/MYD88/GBP2/MALT1/TLR6/MAP2K3/TSPO/PTPN22/PDE4B/IRAK3/PRKCA/MAPK3/SELENOS/SBNO2/PRKCE/TICAM1/CD6/KMO/HDAC5/CD40/ARID5A/GBP5/IRF8"
"GO:0032103","GO:0032103","positive regulation of response to external stimulus",333,0.513917729321215,3.03927331152048,1e-10,2.31897435897436e-09,1.32631578947368e-09,1903,"tags=48%, list=20%, signal=40%","CXCL8/C5AR1/CD14/CLEC4E/FCN1/NLRP12/SLC15A3/S100A12/CLEC7A/LILRA5/S100A9/LGALS2/LRRK2/FPR2/S100A8/MEFV/TNF/CCR1/THBS1/C3AR1/CTSS/NLRC4/SCIMP/TLR8/TLR4/TLR5/CEBPB/NFKBIZ/LY96/RBM47/NFKBIA/IL17RA/TICAM2/HCK/TLR1/SIGLEC16/TLR7/PTGS2/NEAT1/CD1D/MNDA/NOD2/PELI1/ADAM8/OAS1/NINJ1/TNFAIP3/NLRP1/NEDD9/GRN/CADM1/BIRC3/HSPA1B/CCR6/ARRB2/TYROBP/FCGR1A/CRTAM/EMILIN2/NLRP3/RIPK2/LILRA2/THBD/TLR2/CX3CR1/AIF1/CXCR4/SPI1/VEGFA/TNFSF14/AKIRIN2/LPL/IRF4/CASP1/CD36/SLAMF1/NAIP/LDLR/STX3/FLNA/RIPOR2/RIOK3/HAVCR2/IRF7/LYN/CD300LF/TIAM1/ALOX5AP/HSPA1A/USP15/LY86/MYD88/GBP2/PLSCR1/IL6ST/IRF1/MAPK13/TMSB4X/FOSL1/PTGER4/CLNK/SMAD3/UNC93B1/TLR6/LGALS1/HLA-F/FLOT1/GPSM3/MOSPD2/NAGK/FYN/PAK1/CCR7/ZNFX1/TPBG/AIM2/CCR2/SLC15A2/ADAM17/BMPR2/CYLD/PTPN22/ANO6/LACC1/OAS3/GAS6/PIK3AP1/MAPKAPK2/SYK/IRAK3/PRKCA/MAPK3/PRKCE/EP300/MAP2K6/IFI35/HEXIM1/TICAM1/NECTIN2/CD300A/CSF1R/CD40/RPS6KA3/GBP5/HLA-E/TGFB1/P2RX4/RTN4/NPLOC4/TRAF6/DDX3X/TLR10/PYCARD/CAMK1D/PDPK1/RNF135/CREB3/WDFY1/TRADD/CREBBP/GPR108"
"GO:0002757","GO:0002757","immune response-activating signaling pathway",285,0.522294829875152,3.02747260983158,1e-10,2.31897435897436e-09,1.32631578947368e-09,1912,"tags=49%, list=20%, signal=41%","C5AR1/CD14/CLEC4E/FPR1/FCN1/SLC15A3/LGALS3/CR1/CLEC7A/FPR2/MEFV/NFAM1/TNF/C3AR1/CTSS/NLRC4/SCIMP/TLR8/TLR4/FGR/TLR5/FCER1G/NFKBIZ/LY96/NFKBIA/TICAM2/HCK/TLR1/TLR7/MNDA/NOD2/PELI1/OAS1/NINJ1/TNFAIP3/NLRP1/LILRB4/BIRC3/PTPRJ/THEMIS2/HSPA1B/FCGR2B/FYB1/ARRB2/TYROBP/GBP1/NLRP3/RIPK2/LILRA2/FOSL2/LAPTM5/TLR2/NFKBID/MYO1G/PTPRC/NR4A3/IRF4/HLA-DQB1/ZC3H12A/CASP1/CD36/NAIP/RIOK3/HAVCR2/IRF7/LYN/CD300LF/PRNP/LAT/CD8B/PLEKHA1/HSPA1A/USP15/MYD88/GBP2/PLSCR1/MALT1/IRF1/FOSL1/CD3E/RABGEF1/UNC93B1/TLR6/FLOT1/GATA3/NAGK/FYN/PAK1/CCR7/PTPN6/AIM2/RAB29/SLC15A2/TRAT1/ELF1/CYLD/EZR/PTPN22/HLA-DRB1/LACC1/PRKCB/PRKCD/OAS3/PIK3AP1/MAPKAPK2/DUSP22/PDE4B/SYK/IRAK3/LCP2/PDE4D/PRKCE/EP300/MAP2K6/IFI35/TICAM1/NECTIN2/CD300A/ITK/HLA-DPB1/CD40/RPS6KA3/GBP5/DUSP3/CD8A/RTN4/NPLOC4/TRAF6/DDX3X/CSK/TLR10/PRAM1/PYCARD/PDPK1/RNF135/WDFY1/THEMIS/CREBBP/GPR108/PSEN1/PLCL2"
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide",120,0.589273682689373,3.01230706082347,1e-10,2.31897435897436e-09,1.32631578947368e-09,1708,"tags=57%, list=18%, signal=47%","CXCL8/CD14/LILRB2/TNF/CD68/SCIMP/TRIB1/TLR4/PTAFR/ZFP36/CAPN2/NFKBIZ/CD86/BPI/LY96/NFKBIA/TICAM2/HCK/LILRB1/NOD2/TNFRSF1B/RARA/TNFAIP3/CCR5/VIM/CD55/NLRP3/RIPK2/ADAM9/LILRA2/SIRPA/TLR2/MRC1/CX3CR1/SPI1/CXCL3/CARD16/ZC3H12A/CASP1/CD36/PPBP/JAK2/ABCA1/CXCL2/HAVCR2/LYN/LY86/MYD88/GBP2/MALT1/MAP2K3/TSPO/PTPN22/PDE4B/IRAK3/PRKCA/MAPK3/SELENOS/SBNO2/PRKCE/TICAM1/CD6/KMO/HDAC5/CD40/ARID5A/GBP5/IRF8"
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production",103,0.607776132445739,3.01152974158806,1e-10,2.31897435897436e-09,1.32631578947368e-09,1930,"tags=61%, list=20%, signal=49%","CD14/CLEC7A/LILRA5/LRRK2/THBS1/TLR4/PTAFR/ZFP36/CYBB/CD86/BPI/LY96/LILRB1/TLR1/NOD2/VSIR/ADAM8/RARA/OAS1/TNFAIP3/IFNGR1/CLEC4A/LILRB4/PTPRJ/ARRB2/TYROBP/RIPK2/LILRA2/BCL3/SIRPA/TLR2/CX3CR1/FCGR3A/PTPRC/LPL/ZC3H12A/CD36/SLAMF1/JAK2/HAVCR2/MYD88/TSPO/PTPN6/CCR2/PTPN22/SELENOK/OAS3/GAS6/MAPKAPK2/SYK/IRAK3/SELENOS/OAS2/TICAM1/ELF4/ARID5A/HLA-E/TGFB1/CD33/PYCARD/PSEN1/CD2/SASH3"
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production",103,0.607776132445739,3.01152974158806,1e-10,2.31897435897436e-09,1.32631578947368e-09,1930,"tags=61%, list=20%, signal=49%","CD14/CLEC7A/LILRA5/LRRK2/THBS1/TLR4/PTAFR/ZFP36/CYBB/CD86/BPI/LY96/LILRB1/TLR1/NOD2/VSIR/ADAM8/RARA/OAS1/TNFAIP3/IFNGR1/CLEC4A/LILRB4/PTPRJ/ARRB2/TYROBP/RIPK2/LILRA2/BCL3/SIRPA/TLR2/CX3CR1/FCGR3A/PTPRC/LPL/ZC3H12A/CD36/SLAMF1/JAK2/HAVCR2/MYD88/TSPO/PTPN6/CCR2/PTPN22/SELENOK/OAS3/GAS6/MAPKAPK2/SYK/IRAK3/SELENOS/OAS2/TICAM1/ELF4/ARID5A/HLA-E/TGFB1/CD33/PYCARD/PSEN1/CD2/SASH3"
"GO:0006261","GO:0006261","DNA-templated DNA replication",137,-0.605471071898815,-3.00896323746857,1e-10,2.31897435897436e-09,1.32631578947368e-09,2124,"tags=64%, list=22%, signal=50%","POLRMT/ORC4/ALYREF/FBXO5/MRE11/RECQL4/ORC3/GINS4/RBBP8/DACH1/DNAJA3/RFWD3/NUCKS1/EXD2/WRNIP1/ZNF830/BARD1/BLM/SMARCAL1/ORC2/RPA1/RFC2/POLQ/ATAD5/ORC5/POLD1/E2F8/ZRANB3/POLE/E2F7/CENPX/PARP1/CCNE2/LIG1/WRN/TIMELESS/CHTF18/MMS22L/DDX11/POLA1/PRIM2/CDC7/NOC3L/ORC1/SETMAR/RFC3/TIPIN/CENPS/MCM5/WDR18/MCM8/GMNN/ORC6/CDK2/RFC4/CDT1/BRCA1/EME1/PRIM1/ENDOG/FEN1/RRM1/HMGA1/TRAIP/DNA2/PCNA/GINS3/POLD2/GINS1/MCM7/RAD51/CCNE1/RFC5/TK1/MCM3/TWNK/MCM6/MCM4/CDC45/TICRR/DSCC1/MCM2/CDC6/WDHD1/MCM10/POLE2/GINS2"
"GO:0002253","GO:0002253","activation of immune response",312,0.514313031682192,3.00832887410436,1e-10,2.31897435897436e-09,1.32631578947368e-09,1988,"tags=50%, list=21%, signal=41%","C5AR1/CD14/CLEC4E/FPR1/FCN1/SLC15A3/VSIG4/LGALS3/CR1/CLEC7A/C2/FPR2/MEFV/NFAM1/C1QA/TNF/C3AR1/CTSS/NLRC4/SCIMP/TLR8/TLR4/FGR/TLR5/FCER1G/NFKBIZ/LY96/NFKBIA/RGCC/TICAM2/HCK/TLR1/TLR7/CFP/MNDA/NOD2/PELI1/OAS1/NINJ1/TNFAIP3/NLRP1/CFD/LILRB4/BIRC3/PTPRJ/THEMIS2/HSPA1B/CD55/FCGR2B/FYB1/ARRB2/TYROBP/GBP1/NLRP3/RIPK2/LILRA2/FOSL2/LAPTM5/TLR2/NFKBID/MYO1G/PTPRC/NR4A3/IRF4/HLA-DQB1/ZC3H12A/CASP1/CD36/NAIP/RIOK3/HAVCR2/IRF7/LYN/CD300LF/PRNP/LAT/CD8B/PLEKHA1/HSPA1A/USP15/MYD88/GBP2/PLSCR1/MALT1/IRF1/FOSL1/CD3E/RABGEF1/UNC93B1/TLR6/FLOT1/GATA3/NAGK/FYN/PAK1/CCR7/ZNFX1/PTPN6/AIM2/RAB29/SLC15A2/TRAT1/ELF1/CYLD/EZR/PTPN22/HLA-DRB1/LACC1/PRKCB/PRKCD/OAS3/PIK3AP1/MAPKAPK2/DUSP22/PDE4B/SYK/IRAK3/LCP2/PDE4D/PRKCE/EP300/MAP2K6/IFI35/HEXIM1/TICAM1/NECTIN2/CD300A/ITK/HLA-DPB1/CD40/RPS6KA3/GBP5/DUSP3/CD8A/RTN4/NPLOC4/TRAF6/DDX3X/CSK/TLR10/PRAM1/PYCARD/PDPK1/RNF135/WDFY1/THEMIS/CREBBP/GPR108/PSEN1/PLCL2/C1RL/LCK/SEC14L1/LAX1/HLA-A"
"GO:0006959","GO:0006959","humoral immune response",81,0.63518536181618,2.99895288241262,1e-10,2.31897435897436e-09,1.32631578947368e-09,836,"tags=46%, list=9%, signal=42%","CXCL8/FCN1/S100A12/VSIG4/CR1/C2/S100A9/TREM1/C1QA/TNF/SLC11A1/DEFB1/FCER2/CD83/RGCC/LYZ/CFP/GPR183/NOD2/ALOX5/CFD/POU2F2/CCR6/CD55/FCGR2B/TFE3/BST1/BCL3/TFEB/CXCL3/PTPRC/HLA-DQB1/SLPI/PPBP/RNASE6/CXCL2/NOTCH2"
"GO:0050778","GO:0050778","positive regulation of immune response",423,0.490751540907878,2.97548028085846,1e-10,2.31897435897436e-09,1.32631578947368e-09,1960,"tags=48%, list=21%, signal=40%","C5AR1/CD14/CLEC4E/FPR1/FCN1/SLC15A3/VSIG4/LGALS3/CR1/CLEC7A/C2/FPR2/MEFV/NFAM1/C1QA/TNF/SLC11A1/C3AR1/CTSS/NLRC4/SCIMP/TLR8/TLR4/ITGAM/FCER2/FGR/TLR5/PTAFR/FCER1G/NFKBIZ/CD86/LY96/RBM47/NFKBIA/RGCC/TICAM2/HCK/LILRB1/TLR1/TLR7/CFP/CD1D/MNDA/NOD2/PELI1/CD4/ADAM8/ANXA1/RARA/OAS1/NINJ1/TNFAIP3/NLRP1/CFD/LILRB4/IL1R1/CADM1/BIRC3/PTPRJ/THEMIS2/HLA-DQA2/HSPA1B/ITGB2/CD55/FCGR2B/FYB1/ARRB2/TYROBP/FCGR1A/CRTAM/GBP1/NLRP3/RIPK2/LILRA2/FOSL2/LAPTM5/TLR2/NFKBID/HLA-DQA1/SPI1/MYO1G/TNFSF13B/PTPRC/NR4A3/AKIRIN2/P2RX7/IRF4/HLA-DQB1/ZC3H12A/CASP1/CD36/SLAMF1/NAIP/IL4R/HLA-DQB2/JAK2/RIOK3/HAVCR2/IRF7/LYN/CD300LF/PRNP/LAT/CD8B/PLEKHA1/HSPA1A/USP15/MYD88/GBP2/PLSCR1/IL6ST/MALT1/IRF1/HLA-DRA/FOSL1/CD3E/HLA-DMB/CLNK/RABGEF1/TNFSF13/UNC93B1/TLR6/HLA-F/FLOT1/GATA3/NAGK/FYN/PAK1/CCR7/ZNFX1/HLA-H/PTPN6/AIM2/RAB29/CCR2/SLC15A2/TRAT1/ELF1/GAB2/CYLD/HLA-B/STAT6/EZR/PTPN22/HLA-DRB1/LACC1/PRKCB/PRKCD/OAS3/PIK3AP1/MR1/HLX/MAPKAPK2/DUSP22/PDE4B/SYK/IRAK3/B2M/LCP2/PDE4D/HLA-DRB5/PRKCE/EP300/TYK2/MAP2K6/IFI35/HEXIM1/TICAM1/NECTIN2/CD300A/STX7/ITK/HLA-DPB1/CD40/RPS6KA3/ARID5A/GBP5/HLA-E/TGFB1/DUSP3/HLA-C/CD8A/RTN4/NPLOC4/HLA-DPA1/TRAF6/DDX3X/CSK/TLR10/PRAM1/PYCARD/PDPK1/RNF135/WDFY1/THEMIS/CREBBP/GPR108/PSEN1/PLCL2/AP1G1/SASH3/C1RL/LCK/SEC14L1"
"GO:0002758","GO:0002758","innate immune response-activating signaling pathway",157,0.560323076459939,2.97475327864178,1e-10,2.31897435897436e-09,1.32631578947368e-09,1903,"tags=54%, list=20%, signal=44%","CD14/CLEC4E/FCN1/SLC15A3/CLEC7A/MEFV/TNF/CTSS/NLRC4/SCIMP/TLR8/TLR4/TLR5/NFKBIZ/LY96/NFKBIA/TICAM2/HCK/TLR1/TLR7/NOD2/PELI1/OAS1/NINJ1/TNFAIP3/NLRP1/BIRC3/HSPA1B/ARRB2/TYROBP/NLRP3/RIPK2/LILRA2/TLR2/IRF4/CASP1/CD36/NAIP/RIOK3/HAVCR2/IRF7/LYN/CD300LF/HSPA1A/USP15/MYD88/GBP2/IRF1/FOSL1/UNC93B1/TLR6/FLOT1/NAGK/FYN/PAK1/AIM2/SLC15A2/CYLD/PTPN22/LACC1/OAS3/PIK3AP1/MAPKAPK2/SYK/IRAK3/PRKCE/EP300/MAP2K6/IFI35/TICAM1/CD300A/CD40/RPS6KA3/GBP5/RTN4/NPLOC4/TRAF6/DDX3X/TLR10/PYCARD/PDPK1/RNF135/WDFY1/CREBBP/GPR108"
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production",40,0.732400995803077,2.97240093609613,1e-10,2.31897435897436e-09,1.32631578947368e-09,1251,"tags=65%, list=13%, signal=57%","NLRP12/CLEC7A/LILRA5/MEFV/TNF/NLRC4/TLR8/TLR4/NOD2/NLRP1/TYROBP/NLRP3/RIPK2/LILRA2/P2RX7/LPL/CASP1/CD36/NAIP/JAK2/MYD88/MALT1/SMAD3/TLR6/CASP8/AIM2"
"GO:0032640","GO:0032640","tumor necrosis factor production",100,0.603322300856532,2.97211030453327,1e-10,2.31897435897436e-09,1.32631578947368e-09,1930,"tags=61%, list=20%, signal=49%","CD14/CLEC7A/LILRA5/LRRK2/THBS1/TLR4/PTAFR/ZFP36/CYBB/BPI/LY96/LILRB1/TLR1/NOD2/VSIR/RARA/OAS1/TNFAIP3/IFNGR1/CLEC4A/LILRB4/PTPRJ/ARRB2/TYROBP/RIPK2/LILRA2/BCL3/SIRPA/TLR2/CX3CR1/FCGR3A/PTPRC/LPL/ZC3H12A/CD36/SLAMF1/JAK2/HAVCR2/MYD88/TSPO/PTPN6/CCR2/PTPN22/SELENOK/OAS3/GAS6/MAPKAPK2/SYK/IRAK3/SELENOS/OAS2/TICAM1/ELF4/ARID5A/HLA-E/TGFB1/CD33/PYCARD/PSEN1/CD2/SASH3"
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production",100,0.603322300856532,2.97211030453327,1e-10,2.31897435897436e-09,1.32631578947368e-09,1930,"tags=61%, list=20%, signal=49%","CD14/CLEC7A/LILRA5/LRRK2/THBS1/TLR4/PTAFR/ZFP36/CYBB/BPI/LY96/LILRB1/TLR1/NOD2/VSIR/RARA/OAS1/TNFAIP3/IFNGR1/CLEC4A/LILRB4/PTPRJ/ARRB2/TYROBP/RIPK2/LILRA2/BCL3/SIRPA/TLR2/CX3CR1/FCGR3A/PTPRC/LPL/ZC3H12A/CD36/SLAMF1/JAK2/HAVCR2/MYD88/TSPO/PTPN6/CCR2/PTPN22/SELENOK/OAS3/GAS6/MAPKAPK2/SYK/IRAK3/SELENOS/OAS2/TICAM1/ELF4/ARID5A/HLA-E/TGFB1/CD33/PYCARD/PSEN1/CD2/SASH3"
"GO:0031347","GO:0031347","regulation of defense response",428,0.490323682955308,2.96771434733428,1e-10,2.31897435897436e-09,1.32631578947368e-09,1595,"tags=40%, list=17%, signal=35%","CD14/CLEC4E/FCN1/NLRP12/SLC15A3/S100A12/VSIG4/BCL6/CR1/CLEC7A/LILRA5/S100A9/NCF1/LGALS2/LRRK2/FPR2/S100A8/MEFV/TNF/IER3/CTSS/NLRC4/KLF4/FGL2/SCIMP/TLR8/TLR4/FGR/TLR5/ZFP36/CEBPB/NFKBIZ/LY96/RBM47/NFKBIA/IL17RA/AOAH/TICAM2/HCK/LILRB1/TLR1/SIGLEC16/TLR7/PTGS2/NEAT1/DTX4/SIGLEC10/CD1D/MNDA/NOD2/PELI1/ALOX5/TNFRSF1B/MAPK7/ADAM8/ANXA1/OAS1/NINJ1/TNFAIP3/NLRP1/IL10RA/TNFAIP6/AHR/IL1R1/GRN/CADM1/BIRC3/CLEC12B/HSPA1B/FCGR2B/SOCS3/ARRB2/TYROBP/METRNL/BST1/FCGR1A/CRTAM/EMILIN2/NLRP3/RIPK2/GGT1/LILRA2/SIRPA/TLR2/CD200R1/SAMHD1/RHBDF2/SPI1/CARD16/PTPRC/AKIRIN2/LPL/IRF4/ZC3H12A/CASP1/CD36/NAIP/LDLR/JAK2/RIOK3/HAVCR2/IRF7/LYN/CD300LF/ALOX5AP/HSPA1A/USP15/TRIM38/MYD88/GBP2/PLSCR1/IL6ST/PLK2/IRF1/MAPK13/TMSB4X/ISG15/FOSL1/PTGER4/CLNK/RABGEF1/SMAD3/UNC93B1/TLR6/LGALS1/HLA-F/STAT2/FLOT1/GPSM3/PPARD/FURIN/GATA3/NAGK/FYN/PAK1/CCR7/ZNFX1/CASP8/PTPN6/TRIM22/AIM2/CCR2/SLC15A2/CYLD/HLA-B/DUSP10/PTPN22/HLA-DRB1/SELENOK/LACC1/YWHAZ/PRKCD/OAS3/PIK3AP1/MAPKAPK2/NR1H2/TSPAN32/SYK/IRAK3/MAPK3/SELENOS/SBNO2/PRKCE/STAT1/EP300/MAP2K6/IFI35/HEXIM1/TICAM1/AKNA/APOBEC3F/NECTIN2"
"GO:0050729","GO:0050729","positive regulation of inflammatory response",75,0.63994468409206,2.96362691487983,1e-10,2.31897435897436e-09,1.32631578947368e-09,1283,"tags=51%, list=13%, signal=44%","NLRP12/S100A12/LILRA5/S100A9/LGALS2/LRRK2/S100A8/MEFV/TNF/NLRC4/TLR4/CEBPB/NFKBIZ/NFKBIA/IL17RA/TLR7/PTGS2/NEAT1/ADAM8/NINJ1/NLRP1/GRN/FCGR1A/NLRP3/TLR2/LPL/CASP1/NAIP/LDLR/ALOX5AP/IL6ST/MAPK13/PTGER4/LGALS1/GPSM3/CCR7/AIM2/CCR2"
"GO:0031349","GO:0031349","positive regulation of defense response",269,0.51064651908088,2.95836140978361,1e-10,2.31897435897436e-09,1.32631578947368e-09,1920,"tags=48%, list=20%, signal=40%","CD14/CLEC4E/FCN1/NLRP12/SLC15A3/S100A12/CLEC7A/LILRA5/S100A9/LGALS2/LRRK2/FPR2/S100A8/MEFV/TNF/CTSS/NLRC4/SCIMP/TLR8/TLR4/TLR5/CEBPB/NFKBIZ/LY96/RBM47/NFKBIA/IL17RA/TICAM2/HCK/TLR1/SIGLEC16/TLR7/PTGS2/NEAT1/CD1D/MNDA/NOD2/PELI1/ADAM8/OAS1/NINJ1/TNFAIP3/NLRP1/GRN/CADM1/BIRC3/HSPA1B/ARRB2/TYROBP/FCGR1A/CRTAM/EMILIN2/NLRP3/RIPK2/LILRA2/TLR2/SPI1/AKIRIN2/LPL/IRF4/CASP1/CD36/NAIP/LDLR/RIOK3/HAVCR2/IRF7/LYN/CD300LF/ALOX5AP/HSPA1A/USP15/MYD88/GBP2/PLSCR1/IL6ST/IRF1/MAPK13/FOSL1/PTGER4/CLNK/UNC93B1/TLR6/LGALS1/HLA-F/FLOT1/GPSM3/NAGK/FYN/PAK1/CCR7/ZNFX1/AIM2/CCR2/SLC15A2/CYLD/PTPN22/LACC1/OAS3/PIK3AP1/MAPKAPK2/SYK/IRAK3/MAPK3/PRKCE/EP300/MAP2K6/IFI35/HEXIM1/TICAM1/NECTIN2/CD300A/CD40/RPS6KA3/GBP5/HLA-E/TGFB1/RTN4/NPLOC4/TRAF6/DDX3X/TLR10/PYCARD/PDPK1/RNF135/WDFY1/TRADD/CREBBP/GPR108/AP1G1"
"GO:0006909","GO:0006909","phagocytosis",145,0.563289679512479,2.93907911705475,1e-10,2.31897435897436e-09,1.32631578947368e-09,1460,"tags=47%, list=15%, signal=40%","CD14/FCN1/PTX3/LRP1/CLEC7A/C2/MARCO/FPR2/TNF/SLC11A1/THBS1/NCF2/SIRPB1/TLR4/ITGAM/FGR/FCER1G/TICAM2/HCK/CFP/NOD2/CD93/ANXA1/RARA/MSR1/PTPRJ/ITGB2/FCGR2B/TYROBP/FCGR1A/RAB31/LYST/DYSF/SIRPA/TLR2/AIF1/MYO1G/PECAM1/PTPRC/P2RX7/ABCA7/CD36/SLAMF1/LDLR/ABCA1/JMJD6/MERTK/LYN/CD300LF/MYD88/BIN2/PLSCR1/CD302/CDC42SE1/ITGAL/FYN/PAK1/DOCK2/MYH9/CCR2/ANO6/PRKCD/GAS6/CDC42/SYK/RAB27A/CORO1C/IL2RB"
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway",186,0.535034885866704,2.93333131818572,1e-10,2.31897435897436e-09,1.32631578947368e-09,1988,"tags=51%, list=21%, signal=41%","C5AR1/CD14/FPR1/FCN1/LGALS3/CR1/CLEC7A/FPR2/NFAM1/C3AR1/SCIMP/TLR4/FGR/TLR5/FCER1G/NFKBIZ/LY96/NFKBIA/TICAM2/HCK/TLR1/MNDA/NOD2/PELI1/OAS1/NINJ1/TNFAIP3/LILRB4/PTPRJ/THEMIS2/FCGR2B/FYB1/TYROBP/GBP1/RIPK2/LILRA2/FOSL2/LAPTM5/TLR2/NFKBID/MYO1G/PTPRC/NR4A3/HLA-DQB1/ZC3H12A/LYN/PRNP/LAT/CD8B/PLEKHA1/MYD88/PLSCR1/MALT1/CD3E/RABGEF1/TLR6/GATA3/FYN/PAK1/CCR7/PTPN6/RAB29/TRAT1/ELF1/EZR/PTPN22/HLA-DRB1/PRKCB/PRKCD/PIK3AP1/DUSP22/PDE4B/SYK/LCP2/PDE4D/PRKCE/EP300/IFI35/NECTIN2/CD300A/ITK/HLA-DPB1/DUSP3/CD8A/TRAF6/CSK/PRAM1/WDFY1/THEMIS/CREBBP/PSEN1/PLCL2/LCK/LAX1/HLA-A"
"GO:0019884","GO:0019884","antigen processing and presentation of exogenous antigen",34,0.742195698751902,2.92440397611677,1e-10,2.31897435897436e-09,1.32631578947368e-09,1804,"tags=76%, list=19%, signal=62%","IFI30/CTSS/CTSL/FCER1G/CD1D/CTSD/CLEC4A/HLA-DQA2/FCGR2B/FCGR1A/HLA-DQA1/HLA-DQB1/HLA-DQB2/HLA-DRA/HLA-DMB/UNC93B1/HLA-F/MFSD6/HLA-DRB1/MR1/B2M/HLA-DRB5/HLA-DPB1/HLA-E/HLA-DPA1/TRAF6"
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production",45,0.698495825036014,2.91691471521327,1e-10,2.31897435897436e-09,1.32631578947368e-09,1251,"tags=60%, list=13%, signal=52%","NLRP12/CLEC7A/LILRA5/MEFV/TNF/NLRC4/TLR8/TLR4/NOD2/NLRP1/TYROBP/NLRP3/RIPK2/LILRA2/P2RX7/LPL/CASP1/CD36/NAIP/JAK2/HAVCR2/MYD88/MALT1/SMAD3/TLR6/CASP8/AIM2"
